DateFormatted,Globalstraling,Solskinstid,Lufttemperatur,Lufttrykk,Vindkast,hour,d_Friday,d_Monday,d_Saturday,d_Sunday,d_Thursday,d_Tuesday,d_Wednesday,month,weekend,public_holiday,raining,summer,winter,rush_hour,sleeptime,Vindretning_x,Vindretning_y,Total_trafikk
2023-03-11 03:00:00,-0.03333333333333333,0.0,-2.4,991.7166666666667,7.216666666666666,3,0,0,1,0,0,0,0,3,1,0,1,0,0,0,1,-0.9473966425143294,-0.3200618717569713,1.232
2023-03-11 04:00:00,-0.7999999999999999,0.0,-1.5333333333333332,992.1166666666667,7.3999999999999995,4,0,0,1,0,0,0,0,3,1,0,1,0,0,0,1,0.9674152194628639,-0.25319516810480175,1.308
2023-03-11 05:00:00,-1.0333333333333334,0.0,-1.6500000000000001,992.2833333333333,3.6,5,0,0,1,0,0,0,0,3,1,0,1,0,0,0,1,-0.09874083310368874,-0.995113183451003,1.492
2023-03-11 06:00:00,4.433333333333334,0.0,-2.35,992.1999999999999,2.5,6,0,0,1,0,0,0,0,3,1,0,1,0,0,0,0,-0.806960312143802,0.5906056676199253,2.32
2023-03-11 07:00:00,20.183333333333334,0.0,-2.9,993.0333333333333,3.25,7,0,0,1,0,0,0,0,3,1,0,1,0,0,1,0,0.881578221795823,-0.4720379633623917,4.556
2023-03-11 08:00:00,137.76666666666668,0.0,-1.7166666666666666,993.3833333333333,1.5999999999999999,8,0,0,1,0,0,0,0,3,1,0,1,0,0,1,0,-0.6041356102490558,-0.7968815247130535,4.696
2023-03-11 09:00:00,157.48333333333332,0.0,-1.3833333333333335,993.4,3.0500000000000003,9,0,0,1,0,0,0,0,3,1,0,1,0,0,1,0,-0.9984730708473113,-0.05524062628844816,9.04
2023-03-11 10:00:00,145.23333333333332,0.0,-1.75,993.7833333333333,4.2,10,0,0,1,0,0,0,0,3,1,0,1,0,0,0,0,-0.9238795325112868,-0.38268343236508967,10.648
2023-03-11 11:00:00,209.65,0.0,-2.066666666666667,993.8000000000001,2.85,11,0,0,1,0,0,0,0,3,1,0,1,0,0,0,0,-0.492423560103467,0.8703556959398997,10.744
2023-03-11 12:00:00,162.1,0.0,-1.9666666666666668,994.1,4.55,12,0,0,1,0,0,0,0,3,1,0,1,0,0,0,0,-0.9799247046208297,-0.199367934417197,10.664
2023-03-11 13:00:00,78.5,0.0,-2.15,994.4666666666667,7.633333333333333,13,0,0,1,0,0,0,0,3,1,0,1,0,0,0,0,0.8354878114129365,-0.5495089780708059,10.188
2023-03-11 14:00:00,179.45000000000002,0.0,-2.8166666666666664,994.9333333333334,5.05,14,0,0,1,0,0,0,0,3,1,0,1,0,0,0,0,0.6247885145439603,-0.7807940266766591,10.716
2023-03-11 15:00:00,46.949999999999996,0.0,-2.6999999999999997,995.15,5.8,15,0,0,1,0,0,0,0,3,1,0,1,0,0,1,0,0.5050298415746892,-0.8631018822358367,15.624
2023-03-11 16:00:00,38.56666666666666,0.0,-2.8666666666666667,995.4833333333332,4.7,16,0,0,1,0,0,0,0,3,1,0,1,0,0,1,0,0.6582516114220639,-0.7527979915357481,15.316
2023-03-11 17:00:00,7.866666666666666,0.0,-2.1333333333333333,995.8333333333334,5.6000000000000005,17,0,0,1,0,0,0,0,3,1,0,1,0,0,1,0,0.13629194316349408,-0.9906687166902561,15.644
2023-03-11 18:00:00,-0.9666666666666667,0.0,-2.783333333333333,996.5333333333333,4.95,18,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0.014543897651581863,-0.9998942319271076,9.736
2023-03-11 19:00:00,-0.8666666666666667,0.0,-3.533333333333333,996.9333333333334,3.3000000000000003,19,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,-0.7771459614569708,-0.6293203910498376,7.528
2023-03-11 20:00:00,-1.1833333333333333,0.0,-3.6666666666666665,997.0833333333334,2.8000000000000003,20,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,-0.9977627428420542,-0.06685438651502716,7.428
2023-03-11 21:00:00,-1.58,0.0,-4.016666666666667,997.5500000000001,2.1,21,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,-0.7524149088957245,0.6586894601186803,5.86
2023-03-11 22:00:00,-1.2333333333333334,0.0,-4.766666666666667,997.7166666666667,3.5,22,0,0,1,0,0,0,0,3,1,0,0,0,0,0,1,-0.62478851454396,0.7807940266766593,4.292
2023-03-11 23:00:00,-0.6599999999999999,0.0,-4.6000000000000005,997.7000000000002,4.7,23,0,0,1,0,0,0,0,3,1,0,0,0,0,0,1,-0.5200161279292154,0.8541564415805256,4.54
2023-03-12 00:00:00,-1.3499999999999999,0.0,-4.466666666666667,997.8333333333334,3.9,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,1,-0.5150380749100543,0.8571673007021123,4.5
2023-03-12 01:00:00,-0.6666666666666666,0.0,-4.233333333333333,997.7666666666668,4.1000000000000005,1,0,0,0,1,0,0,0,3,1,0,0,0,0,0,1,-0.6472333724764323,0.762291913608418,1.528
2023-03-12 02:00:00,-0.45,0.0,-3.9333333333333336,997.75,3.4499999999999997,2,0,0,0,1,0,0,0,3,1,0,0,0,0,0,1,-0.4331347858669632,0.9013291614454622,1.22
2023-03-12 03:00:00,-0.16666666666666666,0.0,-3.9,997.75,3.0,3,0,0,0,1,0,0,0,3,1,0,0,0,0,0,1,-0.36108210491341436,0.932534028071522,1.484
2023-03-12 04:00:00,-0.21666666666666667,0.0,-3.8166666666666664,997.8000000000001,3.0,4,0,0,0,1,0,0,0,3,1,0,0,0,0,0,1,-0.5125425007998652,0.858661857120613,1.096
2023-03-12 05:00:00,-0.2833333333333333,0.0,-3.483333333333333,997.2833333333333,3.5,5,0,0,0,1,0,0,0,3,1,0,0,0,0,0,1,-0.4898897182380869,0.8717844136967624,0.848
2023-03-12 06:00:00,8.783333333333333,0.0,-3.016666666666667,996.6333333333333,3.4499999999999997,6,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,-0.46690118973396566,0.8843094927823671,2.036
2023-03-12 07:00:00,34.31666666666667,0.0,-2.3833333333333333,996.15,4.45,7,0,0,0,1,0,0,0,3,1,0,0,0,0,1,0,-0.5854294337699405,0.8107233671702123,3.368
2023-03-12 08:00:00,61.650000000000006,0.0,-1.6666666666666667,995.6833333333334,5.45,8,0,0,0,1,0,0,0,3,1,0,1,0,0,1,0,-0.7193398003386512,0.6946583704589971,4.024
2023-03-12 09:00:00,104.41666666666667,0.0,-0.8,995.0166666666668,6.5,9,0,0,0,1,0,0,0,3,1,0,1,0,0,1,0,-0.8556654912861852,0.5175292909797196,3.584
2023-03-12 10:00:00,163.1,0.0,-0.31666666666666665,994.35,6.45,10,0,0,0,1,0,0,0,3,1,0,1,0,0,0,0,-0.9445675372676048,0.3283171752135609,11.088
2023-03-12 11:00:00,179.88333333333333,0.0,0.20000000000000004,993.6,8.1,11,0,0,0,1,0,0,0,3,1,0,1,0,0,0,0,-0.8495859787204105,0.5274501538170997,13.852
2023-03-12 12:00:00,171.29999999999998,0.0,0.4666666666666666,992.6666666666666,9.966666666666667,12,0,0,0,1,0,0,0,3,1,0,1,0,0,0,0,-0.7253743710122876,0.6883545756937539,15.504
2023-03-12 13:00:00,243.7166666666667,0.0,0.3833333333333333,991.5333333333333,11.133333333333333,13,0,0,0,1,0,0,0,3,1,0,1,0,0,0,0,-0.7029810574256617,0.7112085720101372,16.968
2023-03-12 14:00:00,268.7,0.0,0.6166666666666666,990.1333333333333,11.700000000000001,14,0,0,0,1,0,0,0,3,1,0,1,0,0,0,0,-0.7333344574268987,0.6798680559861568,19.896
2023-03-12 15:00:00,194.73333333333335,0.0,0.8333333333333334,988.5500000000001,13.200000000000001,15,0,0,0,1,0,0,0,3,1,0,1,0,0,1,0,-0.7682835235935231,0.6401096994849558,33.308
2023-03-12 16:00:00,42.583333333333336,0.0,0.8833333333333334,987.4666666666667,11.733333333333334,16,0,0,0,1,0,0,0,3,1,0,1,0,0,1,0,-0.7915791710577036,0.6110666215295996,20.276
2023-03-12 17:00:00,10.75,0.0,1.2833333333333334,986.25,11.066666666666668,17,0,0,0,1,0,0,0,3,1,0,1,0,0,1,0,-0.7915791710577036,0.6110666215295996,17.176
2023-03-12 18:00:00,0.5333333333333333,0.0,1.6333333333333335,985.3000000000001,11.5,18,0,0,0,1,0,0,0,3,1,0,1,0,0,0,0,-0.7641714114159132,0.6450132199998782,18.848
2023-03-12 19:00:00,0.43333333333333335,0.0,2.0166666666666666,984.3000000000001,12.366666666666667,19,0,0,0,1,0,0,0,3,1,0,1,0,0,0,0,-0.8073037760103599,0.5901360972177645,15.296
2023-03-12 20:00:00,0.3,0.0,2.3166666666666664,983.4166666666666,10.933333333333332,20,0,0,0,1,0,0,0,3,1,0,1,0,0,0,0,-0.7826081568524139,0.6225146366376196,11.536
2023-03-12 21:00:00,0.3666666666666667,0.0,2.4499999999999997,982.1333333333333,11.700000000000001,21,0,0,0,1,0,0,0,3,1,0,1,0,0,0,0,-0.8616291604415258,0.5075383629607041,11.32
2023-03-12 22:00:00,0.4333333333333333,0.0,2.3666666666666667,981.4166666666666,11.616666666666667,22,0,0,0,1,0,0,0,3,1,0,1,0,0,0,1,-0.8674761788010923,0.49747872237177676,8.836
2023-03-12 23:00:00,1.0,0.0,3.0666666666666664,980.6666666666666,10.65,23,0,0,0,1,0,0,0,3,1,0,1,0,0,0,1,-0.8107233671702122,0.5854294337699406,4.604
2023-03-13 00:00:00,0.48333333333333334,0.0,2.766666666666666,980.0,8.883333333333333,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,1,-0.8433914458128857,0.5372996083468238,1.8
2023-03-13 01:00:00,-0.13333333333333333,0.0,1.8333333333333333,979.3166666666666,8.0,1,0,1,0,0,0,0,0,3,0,0,1,0,0,0,1,-0.84495081659871,0.5348440123336646,0.608
2023-03-13 02:00:00,0.2333333333333333,0.0,2.6833333333333336,978.0500000000001,7.5,2,0,1,0,0,0,0,0,3,0,0,1,0,0,0,1,-0.9356495158395314,0.3529305647138689,0.672
2023-03-13 03:00:00,0.26666666666666666,0.0,3.0500000000000003,976.9333333333334,7.2,3,0,1,0,0,0,0,0,3,0,0,1,0,0,0,1,-0.9537169507482268,0.30070579950427334,0.588
2023-03-13 04:00:00,-0.06666666666666667,0.0,2.316666666666667,975.9,7.55,4,0,1,0,0,0,0,0,3,0,0,1,0,0,0,1,-0.9038337699485205,0.42788376494165425,0.644
2023-03-13 05:00:00,0.3666666666666667,0.0,3.3000000000000003,974.3333333333334,6.8500000000000005,5,0,1,0,0,0,0,0,3,0,0,1,0,0,0,1,-0.9227624443554423,0.3853692661424484,6.404
2023-03-13 06:00:00,3.85,0.0,3.766666666666667,972.8166666666666,5.8999999999999995,6,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,-0.8526401643540922,0.5224985647159489,28.944
2023-03-13 07:00:00,24.866666666666664,0.0,3.25,971.6,3.75,7,0,1,0,0,0,0,0,3,0,0,1,0,0,1,0,-0.4252528124984428,0.90507460767727,126.6
2023-03-13 08:00:00,39.300000000000004,0.0,3.466666666666667,970.4,1.2,8,0,1,0,0,0,0,0,3,0,0,1,0,0,1,0,-0.9050746076772701,-0.42525281249844277,123.208
2023-03-13 09:00:00,69.2,0.0,3.5500000000000003,968.7666666666668,1.8,9,0,1,0,0,0,0,0,3,0,0,1,0,0,1,0,0.08425756518420206,-0.9964440088179717,41.108
2023-03-13 10:00:00,60.06666666666666,0.0,3.516666666666667,967.4499999999999,2.15,10,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0.2560081897217058,-0.966674612677614,30.524
2023-03-13 11:00:00,60.31666666666666,0.0,3.533333333333333,966.4333333333334,1.45,11,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,-0.4035452963523901,-0.9149596678498247,29.876
2023-03-13 12:00:00,53.06666666666666,0.0,3.35,965.0333333333333,1.75,12,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0.08135867466785894,-0.9966848880445061,29.34
2023-03-13 13:00:00,61.583333333333336,0.0,2.9499999999999997,963.65,2.9,13,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,-0.5678437450531012,-0.8231363685344419,26.78
2023-03-13 14:00:00,72.03333333333333,0.0,2.433333333333333,963.0,4.3,14,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0.4305110968082948,-0.9025852843498607,40.032
2023-03-13 15:00:00,52.26666666666667,0.0,2.1,962.4499999999999,6.8,15,0,1,0,0,0,0,0,3,0,0,1,0,0,1,0,0.7132504491541817,-0.7009092642998508,120.508
2023-03-13 16:00:00,62.849999999999994,0.0,2.25,962.5,7.3999999999999995,16,0,1,0,0,0,0,0,3,0,0,1,0,0,1,0,0.7697710448713675,-0.6383200909243285,149.724
2023-03-13 17:00:00,18.95,0.0,2.5,962.9666666666667,6.75,17,0,1,0,0,0,0,0,3,0,0,1,0,0,1,0,0.760405965600031,-0.6494480483301834,75.928
2023-03-13 18:00:00,-0.16666666666666666,0.0,2.3833333333333333,963.9666666666667,5.8500000000000005,18,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0.8856639100423059,-0.46432686595605704,43.28
2023-03-13 19:00:00,0.0,0.0,2.1333333333333333,964.7166666666667,7.05,19,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0.8949343616020251,-0.4461978131098087,32.476
2023-03-13 20:00:00,0.48333333333333334,0.0,1.9666666666666668,965.7333333333332,7.25,20,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0.9025852843498605,-0.4305110968082952,22.6
2023-03-13 21:00:00,0.6333333333333333,0.0,1.8333333333333333,966.6333333333333,7.6000000000000005,21,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0.7253743710122876,-0.688354575693754,19.048
2023-03-13 22:00:00,0.62,0.0,1.7333333333333334,967.4166666666666,7.6000000000000005,22,0,1,0,0,0,0,0,3,0,0,1,0,0,0,1,0.8257703085462543,-0.5640065580500141,12.736
2023-03-13 23:00:00,0.21666666666666667,0.0,1.7600000000000002,968.2833333333333,7.75,23,0,1,0,0,0,0,0,3,0,0,1,0,0,0,1,0.7009092642998511,-0.7132504491541813,5.196
2023-03-14 00:00:00,0.6,0.0,1.7999999999999998,969.1833333333334,8.299999999999999,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,1,0.8402513082009659,-0.5421971404079566,1.72
2023-03-14 01:00:00,0.45,0.0,1.75,970.25,9.583333333333334,1,0,0,0,0,0,1,0,3,0,0,1,0,0,0,1,0.888350250793004,-0.4591664533870118,0.94
2023-03-14 02:00:00,-0.25,0.0,1.5,971.15,8.950000000000001,2,0,0,0,0,0,1,0,3,0,0,1,0,0,0,1,0.881578221795823,-0.4720379633623917,0.876
2023-03-14 03:00:00,-0.9500000000000001,0.0,1.3333333333333333,972.25,7.8999999999999995,3,0,0,0,0,0,1,0,3,0,0,1,0,0,0,1,0.8732057547721956,-0.48735173112724256,1.012
2023-03-14 04:00:00,-1.1833333333333333,0.0,1.0,973.4666666666667,6.8500000000000005,4,0,0,0,0,0,1,0,3,0,0,1,0,0,0,1,-0.6516572288214553,-0.7585135833488689,1.528
2023-03-14 05:00:00,-0.26666666666666666,0.0,0.9666666666666668,974.7333333333332,8.9,5,0,0,0,0,0,1,0,3,0,0,1,0,0,0,1,0.9147247398859673,-0.40407752998719126,4.816
2023-03-14 06:00:00,11.316666666666668,0.0,0.7666666666666666,976.5,8.6,6,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0.9455185755993168,-0.3255681544571567,25.892
2023-03-14 07:00:00,96.38333333333333,0.0,0.7833333333333333,978.0833333333334,6.1000000000000005,7,0,0,0,0,0,1,0,3,0,0,1,0,0,1,0,0.9099612708765431,-0.4146932426562393,113.608
2023-03-14 08:00:00,270.95,0.0,1.5333333333333332,979.25,5.3999999999999995,8,0,0,0,0,0,1,0,3,0,0,1,0,0,1,0,0.9898590415514597,-0.14205308113105325,151.58
2023-03-14 09:00:00,364.4166666666667,0.0,2.283333333333333,980.3333333333334,6.0,9,0,0,0,0,0,1,0,3,0,0,1,0,0,1,0,0.9563047559630353,-0.29237170472273716,49.676
2023-03-14 10:00:00,274.59999999999997,0.0,2.533333333333333,980.9499999999999,7.6499999999999995,10,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0.8526401643540923,-0.5224985647159487,30.256
2023-03-14 11:00:00,347.59999999999997,0.0,2.716666666666667,981.7333333333332,8.483333333333333,11,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0.7372773368101239,-0.6755902076156605,25.92
2023-03-14 12:00:00,207.38333333333333,0.0,2.233333333333333,982.3333333333334,9.316666666666666,12,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0.6064510853988131,-0.795120796494848,25.38
2023-03-14 13:00:00,212.86666666666667,0.0,0.5,983.5666666666666,9.166666666666666,13,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0.5495089780708056,-0.8354878114129367,23.984
2023-03-14 14:00:00,234.95000000000002,0.0,-0.22000000000000003,984.1999999999999,3.1999999999999997,14,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0.36108210491341486,-0.9325340280715217,38.096
2023-03-14 15:00:00,84.05,0.0,-0.6,985.0333333333333,6.8500000000000005,15,0,0,0,0,0,1,0,3,0,0,1,0,0,1,0,0.7213574334002513,-0.6925629597936942,102.012
2023-03-14 16:00:00,16.316666666666666,0.0,-0.7333333333333334,985.6,1.8,16,0,0,0,0,0,1,0,3,0,0,1,0,0,1,0,-0.20506549916488753,-0.978748252132414,146.212
2023-03-14 17:00:00,1.0333333333333334,0.0,-1.0166666666666666,986.4,4.25,17,0,0,0,0,0,1,0,3,0,0,1,0,0,1,0,0.4461978131098091,-0.8949343616020249,70.484
2023-03-14 18:00:00,-0.6166666666666666,0.0,-1.0666666666666667,986.9666666666667,2.2,18,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,-0.9921874493325091,0.12475602344997065,39.284
2023-03-14 19:00:00,-0.43333333333333335,0.0,-1.0666666666666667,987.7166666666667,2.5500000000000003,19,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,-0.9995769500822006,-0.029084718743111398,27.256
2023-03-14 20:00:00,-1.0666666666666667,0.0,-1.1500000000000001,987.6666666666666,4.75,20,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,-0.7566147828674928,0.6538608952570697,20.588
2023-03-14 21:00:00,-0.2333333333333333,0.0,-0.9666666666666667,988.1166666666667,6.45,21,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,-0.6538608952570699,0.7566147828674926,17.176
2023-03-14 22:00:00,-0.3833333333333333,0.0,-0.9,988.7833333333333,4.95,22,0,0,0,0,0,1,0,3,0,0,1,0,0,0,1,-0.5175292909797198,0.8556654912861851,10.704
2023-03-14 23:00:00,-0.16666666666666666,0.0,-0.48333333333333334,989.4,4.0,23,0,0,0,0,0,1,0,3,0,0,1,0,0,0,1,-0.5567789684974643,0.8306606889933456,6.224
2023-03-15 00:00:00,-0.19999999999999998,0.0,-0.48333333333333334,989.8833333333333,3.65,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,1,-0.7313537016191705,0.6819983600624986,1.544
2023-03-15 01:00:00,-0.25,0.0,-0.43333333333333335,990.6999999999999,3.9499999999999997,1,0,0,0,0,0,0,1,3,0,0,1,0,0,0,1,-0.7132504491541815,0.700909264299851,0.616
2023-03-15 02:00:00,-0.4166666666666667,0.0,-0.43333333333333335,991.5,3.25,2,0,0,0,0,0,0,1,3,0,0,1,0,0,0,1,-0.6560590289905072,0.7547095802227721,0.528
2023-03-15 03:00:00,-0.1,0.0,-0.21666666666666667,992.4333333333334,2.3000000000000003,3,0,0,0,0,0,0,1,3,0,0,1,0,0,0,1,-0.6156614753256583,0.788010753606722,0.484
2023-03-15 04:00:00,-0.7333333333333334,0.0,-0.2333333333333333,992.9666666666667,2.75,4,0,0,0,0,0,0,1,3,0,0,1,0,0,0,1,-0.47460036974764047,0.8802013911801111,1.296
2023-03-15 05:00:00,-1.5666666666666667,0.0,-0.6166666666666667,993.6166666666667,2.5,5,0,0,0,0,0,0,1,3,0,0,1,0,0,0,1,-0.5735764363510462,0.8191520442889917,6.924
2023-03-15 06:00:00,7.116666666666667,0.0,-1.3,995.0,1.2,6,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,-0.8870108331782217,0.4617486132350339,25.88
2023-03-15 07:00:00,33.38333333333333,0.0,-0.8666666666666667,995.9499999999999,1.4000000000000001,7,0,0,0,0,0,0,1,3,0,0,1,0,0,1,0,-0.737277336810124,0.6755902076156604,122.484
2023-03-15 08:00:00,117.88333333333333,0.16666666666666666,1.55,996.9166666666666,1.0999999999999999,8,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,-0.5807029557109398,0.8141155183563192,158.916
2023-03-15 09:00:00,402.48333333333335,10.0,2.766666666666667,998.1166666666667,1.5999999999999999,9,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,-0.9013291614454623,0.43313478586696297,40.5
2023-03-15 10:00:00,477.48333333333335,10.0,2.783333333333333,999.1666666666666,3.75,10,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0.7173160805192889,-0.6967479032106556,23.428
2023-03-15 11:00:00,515.0166666666667,10.0,2.983333333333333,1000.0333333333333,3.6999999999999997,11,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,-0.11898163215202556,-0.9928964554325088,22.284
2023-03-15 12:00:00,512.6833333333333,10.0,3.983333333333333,1000.8166666666666,3.4,12,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,-0.7789732897427354,0.627057105746662,29.22
2023-03-15 13:00:00,485.05,10.0,3.966666666666667,1001.4666666666667,4.6499999999999995,13,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,-0.9025852843498606,0.4305110968082951,33.46
2023-03-15 14:00:00,388.31666666666666,10.0,4.05,1002.2333333333332,4.25,14,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,-0.37190794383038644,0.9282696167148067,47.704
2023-03-15 15:00:00,257.25,10.0,4.1499999999999995,1002.6333333333333,4.8,15,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,-0.020360767547893708,0.9997926980853884,95.448
2023-03-15 16:00:00,121.68333333333334,9.283333333333333,4.383333333333334,1003.3000000000001,2.3000000000000003,16,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,-0.8274074411415105,0.5616021067834929,104.944
2023-03-15 17:00:00,9.783333333333333,0.0,2.966666666666667,1003.9833333333332,2.4,17,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,-0.9396926207859083,0.3420201433256689,78.916
2023-03-15 18:00:00,-1.4500000000000002,0.0,2.0,1004.6166666666667,3.25,18,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,-0.8405666034956842,0.5417082102827399,44.396
2023-03-15 19:00:00,-1.7666666666666666,0.0,0.7833333333333333,1004.8000000000001,2.9499999999999997,19,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,-0.882947592858927,0.4694715627858907,24.552
2023-03-15 20:00:00,-2.5,0.0,-0.08333333333333333,1005.1,2.9499999999999997,20,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,-0.7679109928687885,0.6405565603686153,12.644
2023-03-15 21:00:00,-2.85,0.0,-0.4166666666666667,1005.1166666666667,1.5999999999999999,21,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,-0.679868055986157,0.7333344574268986,11.74
2023-03-15 22:00:00,-1.3833333333333335,0.0,-0.9,1005.3666666666667,1.8,22,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,-0.8511166724369997,0.5249765803345602,9.212
2023-03-15 23:00:00,-1.2833333333333334,0.0,-1.5166666666666666,1005.7666666666665,2.1,23,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,-0.8717844136967623,0.4898897182380871,4.324
2023-03-16 00:00:00,-0.7666666666666666,0.0,-1.25,1005.75,2.9,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1,-0.8402513082009655,0.5421971404079572,2.572
2023-03-16 01:00:00,-0.3333333333333333,0.0,0.3333333333333333,1005.3166666666666,4.1499999999999995,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1,-0.7253743710122876,0.6883545756937539,0.956
2023-03-16 02:00:00,0.16666666666666666,0.0,1.5999999999999999,1004.8000000000001,6.3500000000000005,2,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1,-0.8386705679454239,0.5446390350150273,0.8
2023-03-16 03:00:00,0.11666666666666668,0.0,2.2666666666666666,1004.6,7.8,3,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1,-0.7986355100472929,0.6018150231520482,0.88
2023-03-16 04:00:00,0.15,0.0,2.6999999999999997,1004.1999999999999,9.516666666666667,4,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1,-0.679868055986157,0.7333344574268986,0.984
2023-03-16 05:00:00,1.0666666666666667,0.0,2.8833333333333333,1003.9499999999999,9.049999999999999,5,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1,-0.7273736415730484,0.6862416378687339,4.44
2023-03-16 06:00:00,16.783333333333335,0.0,3.216666666666667,1003.6666666666666,10.516666666666666,6,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,-0.6516572288214552,0.758513583348869,27.64
2023-03-16 07:00:00,45.53333333333333,0.0,3.233333333333333,1003.6333333333333,10.283333333333333,7,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,-0.7392394270225959,0.6734426995189005,110.204
2023-03-16 08:00:00,94.14999999999999,0.0,3.516666666666667,1002.9833333333335,12.549999999999999,8,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,-0.6516572288214552,0.758513583348869,116.584
2023-03-16 09:00:00,111.85000000000001,0.0,3.6166666666666667,1002.4,12.066666666666668,9,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,-0.6538608952570699,0.7566147828674926,47.36
2023-03-16 10:00:00,116.25,0.0,3.5,1001.7333333333332,15.1,10,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,-0.7622919136084179,0.6472333724764325,22.18
2023-03-16 11:00:00,92.75,0.0,3.15,1000.7833333333333,11.783333333333333,11,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,-0.5664062369248326,0.8241261886220158,21.512
2023-03-16 12:00:00,84.58333333333333,0.0,4.05,999.4166666666666,15.35,12,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,-0.6841228933489998,0.7293667573969854,21.328
2023-03-16 13:00:00,68.8,0.0,4.516666666666667,998.4666666666667,14.65,13,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,-0.6691306063588582,0.7431448254773942,22.252
2023-03-16 14:00:00,58.48333333333333,0.0,3.966666666666667,997.2166666666667,15.65,14,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,-0.6270571057466618,0.7789732897427355,38.236
2023-03-16 15:00:00,43.25,0.0,3.0,995.8000000000001,11.866666666666667,15,0,0,0,0,1,0,0,3,0,0,1,0,0,1,0,-0.6427876096865394,0.766044443118978,99.816
2023-03-16 16:00:00,26.400000000000002,0.0,2.6166666666666667,994.3833333333333,13.049999999999999,16,0,0,0,0,1,0,0,3,0,0,1,0,0,1,0,-0.6904616889452494,0.7233689626317081,121.368
2023-03-16 17:00:00,3.6,0.0,2.65,993.25,13.25,17,0,0,0,0,1,0,0,3,0,0,1,0,0,1,0,-0.7293667573969853,0.684122893349,66.272
2023-03-16 18:00:00,0.5166666666666667,0.0,2.7800000000000002,992.5,12.950000000000001,18,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,-0.7193398003386512,0.6946583704589971,37.688
