DateFormatted,1,2,Totalt,Totalt i retning Danmarksplass,Totalt i retning Florida
2017-02-28 20:00:00,26.0,16.0,42.0,16.0,26.0
2017-02-28 21:00:00,17.0,5.0,22.0,5.0,17.0
2017-02-28 22:00:00,16.0,0.0,16.0,0.0,16.0
2017-02-28 23:00:00,8.0,3.0,11.0,3.0,8.0
2017-03-01 00:00:00,1.0,2.0,3.0,2.0,1.0
2017-03-01 01:00:00,0.0,0.0,0.0,0.0,0.0
2017-03-01 02:00:00,0.0,0.0,0.0,0.0,0.0
2017-03-01 03:00:00,0.0,0.0,0.0,0.0,0.0
2017-03-01 04:00:00,1.0,2.0,3.0,2.0,1.0
2017-03-01 05:00:00,1.0,5.0,6.0,5.0,1.0
2017-03-01 06:00:00,2.0,15.0,17.0,15.0,2.0
2017-03-01 07:00:00,29.0,72.0,101.0,72.0,29.0
2017-03-01 08:00:00,23.0,88.0,111.0,88.0,23.0
2017-03-01 09:00:00,11.0,36.0,47.0,36.0,11.0
2017-03-01 10:00:00,9.0,19.0,28.0,19.0,9.0
2017-03-01 11:00:00,11.0,14.0,25.0,14.0,11.0
2017-03-01 12:00:00,10.0,16.0,26.0,16.0,10.0
2017-03-01 13:00:00,11.0,14.0,25.0,14.0,11.0
2017-03-01 14:00:00,31.0,10.0,41.0,10.0,31.0
2017-03-01 15:00:00,66.0,19.0,85.0,19.0,66.0
2017-03-01 16:00:00,101.0,29.0,130.0,29.0,101.0
2017-03-01 17:00:00,63.0,17.0,80.0,17.0,63.0
2017-03-01 18:00:00,44.0,11.0,55.0,11.0,44.0
2017-03-01 19:00:00,12.0,7.0,19.0,7.0,12.0
2017-03-01 20:00:00,15.0,4.0,19.0,4.0,15.0
2017-03-01 21:00:00,12.0,3.0,15.0,3.0,12.0
2017-03-01 22:00:00,8.0,7.0,15.0,7.0,8.0
2017-03-01 23:00:00,4.0,2.0,6.0,2.0,4.0
2017-03-02 00:00:00,0.0,1.0,1.0,1.0,0.0
2017-03-02 01:00:00,0.0,0.0,0.0,0.0,0.0
2017-03-02 02:00:00,0.0,0.0,0.0,0.0,0.0
2017-03-02 03:00:00,1.0,0.0,1.0,0.0,1.0
2017-03-02 04:00:00,0.0,2.0,2.0,2.0,0.0
2017-03-02 05:00:00,3.0,3.0,6.0,3.0,3.0
2017-03-02 06:00:00,11.0,11.0,22.0,11.0,11.0
2017-03-02 07:00:00,18.0,47.0,65.0,47.0,18.0
2017-03-02 08:00:00,18.0,73.0,91.0,73.0,18.0
2017-03-02 09:00:00,7.0,30.0,37.0,30.0,7.0
2017-03-02 10:00:00,3.0,15.0,18.0,15.0,3.0
2017-03-02 11:00:00,7.0,8.0,15.0,8.0,7.0
2017-03-02 12:00:00,11.0,11.0,22.0,11.0,11.0
2017-03-02 13:00:00,14.0,8.0,22.0,8.0,14.0
2017-03-02 14:00:00,32.0,10.0,42.0,10.0,32.0
2017-03-02 15:00:00,38.0,26.0,64.0,26.0,38.0
2017-03-02 16:00:00,67.0,18.0,85.0,18.0,67.0
2017-03-02 17:00:00,36.0,14.0,50.0,14.0,36.0
2017-03-02 18:00:00,23.0,9.0,32.0,9.0,23.0
2017-03-02 19:00:00,15.0,9.0,24.0,9.0,15.0
2017-03-02 20:00:00,5.0,9.0,14.0,9.0,5.0
2017-03-02 21:00:00,9.0,5.0,14.0,5.0,9.0
2017-03-02 22:00:00,14.0,3.0,17.0,3.0,14.0
2017-03-02 23:00:00,5.0,3.0,8.0,3.0,5.0
2017-03-03 00:00:00,4.0,0.0,4.0,0.0,4.0
2017-03-03 01:00:00,1.0,0.0,1.0,0.0,1.0
2017-03-03 02:00:00,0.0,0.0,0.0,0.0,0.0
2017-03-03 03:00:00,0.0,0.0,0.0,0.0,0.0
2017-03-03 04:00:00,1.0,4.0,5.0,4.0,1.0
2017-03-03 05:00:00,3.0,3.0,6.0,3.0,3.0
2017-03-03 06:00:00,6.0,13.0,19.0,13.0,6.0
2017-03-03 07:00:00,19.0,44.0,63.0,44.0,19.0
2017-03-03 08:00:00,21.0,71.0,92.0,71.0,21.0
2017-03-03 09:00:00,7.0,24.0,31.0,24.0,7.0
2017-03-03 10:00:00,6.0,20.0,26.0,20.0,6.0
2017-03-03 11:00:00,14.0,14.0,28.0,14.0,14.0
2017-03-03 12:00:00,9.0,7.0,16.0,7.0,9.0
2017-03-03 13:00:00,16.0,12.0,28.0,12.0,16.0
2017-03-03 14:00:00,27.0,12.0,39.0,12.0,27.0
2017-03-03 15:00:00,67.0,30.0,97.0,30.0,67.0
2017-03-03 16:00:00,76.0,22.0,98.0,22.0,76.0
2017-03-03 17:00:00,37.0,15.0,52.0,15.0,37.0
2017-03-03 18:00:00,29.0,10.0,39.0,10.0,29.0
2017-03-03 19:00:00,16.0,6.0,22.0,6.0,16.0
2017-03-03 20:00:00,14.0,7.0,21.0,7.0,14.0
2017-03-03 21:00:00,9.0,9.0,18.0,9.0,9.0
2017-03-03 22:00:00,6.0,6.0,12.0,6.0,6.0
2017-03-03 23:00:00,6.0,1.0,7.0,1.0,6.0
2017-03-04 00:00:00,4.0,1.0,5.0,1.0,4.0
2017-03-04 01:00:00,2.0,1.0,3.0,1.0,2.0
2017-03-04 02:00:00,0.0,1.0,1.0,1.0,0.0
2017-03-04 03:00:00,1.0,0.0,1.0,0.0,1.0
2017-03-04 04:00:00,0.0,0.0,0.0,0.0,0.0
2017-03-04 05:00:00,2.0,0.0,2.0,0.0,2.0
2017-03-04 06:00:00,1.0,5.0,6.0,5.0,1.0
2017-03-04 07:00:00,1.0,4.0,5.0,4.0,1.0
2017-03-04 08:00:00,3.0,3.0,6.0,3.0,3.0
2017-03-04 09:00:00,9.0,7.0,16.0,7.0,9.0
2017-03-04 10:00:00,9.0,8.0,17.0,8.0,9.0
2017-03-04 11:00:00,8.0,12.0,20.0,12.0,8.0
2017-03-04 12:00:00,19.0,14.0,33.0,14.0,19.0
2017-03-04 13:00:00,15.0,23.0,38.0,23.0,15.0
2017-03-04 14:00:00,19.0,21.0,40.0,21.0,19.0
2017-03-04 15:00:00,19.0,13.0,32.0,13.0,19.0
2017-03-04 16:00:00,19.0,11.0,30.0,11.0,19.0
2017-03-04 17:00:00,14.0,12.0,26.0,12.0,14.0
2017-03-04 18:00:00,16.0,8.0,24.0,8.0,16.0
2017-03-04 19:00:00,7.0,6.0,13.0,6.0,7.0
2017-03-04 20:00:00,8.0,4.0,12.0,4.0,8.0
2017-03-04 21:00:00,7.0,2.0,9.0,2.0,7.0
2017-03-04 22:00:00,6.0,4.0,10.0,4.0,6.0
2017-03-04 23:00:00,2.0,1.0,3.0,1.0,2.0
2017-03-05 00:00:00,6.0,0.0,6.0,0.0,6.0
2017-03-05 01:00:00,0.0,1.0,1.0,1.0,0.0
2017-03-05 02:00:00,3.0,0.0,3.0,0.0,3.0
2017-03-05 03:00:00,1.0,1.0,2.0,1.0,1.0
2017-03-05 04:00:00,1.0,0.0,1.0,0.0,1.0
2017-03-05 05:00:00,0.0,1.0,1.0,1.0,0.0
2017-03-05 06:00:00,2.0,0.0,2.0,0.0,2.0
2017-03-05 07:00:00,1.0,4.0,5.0,4.0,1.0
2017-03-05 08:00:00,2.0,1.0,3.0,1.0,2.0
2017-03-05 09:00:00,4.0,5.0,9.0,5.0,4.0
2017-03-05 10:00:00,4.0,5.0,9.0,5.0,4.0
2017-03-05 11:00:00,11.0,16.0,27.0,16.0,11.0
2017-03-05 12:00:00,14.0,21.0,35.0,21.0,14.0
2017-03-05 13:00:00,28.0,8.0,36.0,8.0,28.0
2017-03-05 14:00:00,21.0,16.0,37.0,16.0,21.0
2017-03-05 15:00:00,12.0,14.0,26.0,14.0,12.0
2017-03-05 16:00:00,14.0,14.0,28.0,14.0,14.0
2017-03-05 17:00:00,16.0,8.0,24.0,8.0,16.0
2017-03-05 18:00:00,14.0,11.0,25.0,11.0,14.0
2017-03-05 19:00:00,7.0,10.0,17.0,10.0,7.0
2017-03-05 20:00:00,10.0,11.0,21.0,11.0,10.0
2017-03-05 21:00:00,6.0,2.0,8.0,2.0,6.0
2017-03-05 22:00:00,7.0,3.0,10.0,3.0,7.0
2017-03-05 23:00:00,3.0,1.0,4.0,1.0,3.0
2017-03-06 00:00:00,3.0,0.0,3.0,0.0,3.0
2017-03-06 01:00:00,0.0,0.0,0.0,0.0,0.0
2017-03-06 02:00:00,1.0,0.0,1.0,0.0,1.0
2017-03-06 03:00:00,0.0,0.0,0.0,0.0,0.0
2017-03-06 04:00:00,0.0,1.0,1.0,1.0,0.0
2017-03-06 05:00:00,2.0,5.0,7.0,5.0,2.0
2017-03-06 06:00:00,13.0,31.0,44.0,31.0,13.0
2017-03-06 07:00:00,55.0,107.0,162.0,107.0,55.0
2017-03-06 08:00:00,32.0,167.0,199.0,167.0,32.0
2017-03-06 09:00:00,10.0,71.0,81.0,71.0,10.0
2017-03-06 10:00:00,13.0,30.0,43.0,30.0,13.0
2017-03-06 11:00:00,16.0,16.0,32.0,16.0,16.0
2017-03-06 12:00:00,16.0,23.0,39.0,23.0,16.0
2017-03-06 13:00:00,21.0,10.0,31.0,10.0,21.0
2017-03-06 14:00:00,35.0,20.0,55.0,20.0,35.0
2017-03-06 15:00:00,156.0,30.0,186.0,30.0,156.0
2017-03-06 16:00:00,174.0,41.0,215.0,41.0,174.0
2017-03-06 17:00:00,87.0,27.0,114.0,27.0,87.0
2017-03-06 18:00:00,43.0,16.0,59.0,16.0,43.0
2017-03-06 19:00:00,39.0,7.0,46.0,7.0,39.0
2017-03-06 20:00:00,18.0,14.0,32.0,14.0,18.0
2017-03-06 21:00:00,29.0,5.0,34.0,5.0,29.0
2017-03-06 22:00:00,7.0,6.0,13.0,6.0,7.0
2017-03-06 23:00:00,3.0,1.0,4.0,1.0,3.0
2017-03-07 00:00:00,4.0,1.0,5.0,1.0,4.0
2017-03-07 01:00:00,1.0,2.0,3.0,2.0,1.0
2017-03-07 02:00:00,0.0,0.0,0.0,0.0,0.0
2017-03-07 03:00:00,0.0,0.0,0.0,0.0,0.0
2017-03-07 04:00:00,0.0,2.0,2.0,2.0,0.0
2017-03-07 05:00:00,3.0,3.0,6.0,3.0,3.0
2017-03-07 06:00:00,19.0,26.0,45.0,26.0,19.0
2017-03-07 07:00:00,41.0,122.0,163.0,122.0,41.0
2017-03-07 08:00:00,41.0,158.0,199.0,158.0,41.0
2017-03-07 09:00:00,15.0,64.0,79.0,64.0,15.0
2017-03-07 10:00:00,11.0,31.0,42.0,31.0,11.0
2017-03-07 11:00:00,8.0,20.0,28.0,20.0,8.0
2017-03-07 12:00:00,16.0,19.0,35.0,19.0,16.0
2017-03-07 13:00:00,25.0,8.0,33.0,8.0,25.0
2017-03-07 14:00:00,49.0,22.0,71.0,22.0,49.0
2017-03-07 15:00:00,139.0,38.0,177.0,38.0,139.0
2017-03-07 16:00:00,157.0,38.0,195.0,38.0,157.0
2017-03-07 17:00:00,75.0,21.0,96.0,21.0,75.0
2017-03-07 18:00:00,26.0,20.0,46.0,20.0,26.0
2017-03-07 19:00:00,31.0,15.0,46.0,15.0,31.0
2017-03-07 20:00:00,26.0,7.0,33.0,7.0,26.0
2017-03-07 21:00:00,15.0,3.0,18.0,3.0,15.0
2017-03-07 22:00:00,13.0,3.0,16.0,3.0,13.0
2017-03-07 23:00:00,8.0,0.0,8.0,0.0,8.0
2017-03-08 00:00:00,6.0,2.0,8.0,2.0,6.0
2017-03-08 01:00:00,2.0,1.0,3.0,1.0,2.0
2017-03-08 02:00:00,0.0,0.0,0.0,0.0,0.0
2017-03-08 03:00:00,0.0,0.0,0.0,0.0,0.0
2017-03-08 04:00:00,1.0,1.0,2.0,1.0,1.0
2017-03-08 05:00:00,2.0,6.0,8.0,6.0,2.0
2017-03-08 06:00:00,14.0,19.0,33.0,19.0,14.0
2017-03-08 07:00:00,30.0,102.0,132.0,102.0,30.0
2017-03-08 08:00:00,33.0,141.0,174.0,141.0,33.0
2017-03-08 09:00:00,13.0,49.0,62.0,49.0,13.0
2017-03-08 10:00:00,9.0,27.0,36.0,27.0,9.0
2017-03-08 11:00:00,14.0,22.0,36.0,22.0,14.0
2017-03-08 12:00:00,17.0,14.0,31.0,14.0,17.0
2017-03-08 13:00:00,21.0,8.0,29.0,8.0,21.0
2017-03-08 14:00:00,35.0,15.0,50.0,15.0,35.0
2017-03-08 15:00:00,104.0,32.0,136.0,32.0,104.0
2017-03-08 16:00:00,123.0,27.0,150.0,27.0,123.0
2017-03-08 17:00:00,66.0,17.0,83.0,17.0,66.0
2017-03-08 18:00:00,35.0,7.0,42.0,7.0,35.0
2017-03-08 19:00:00,17.0,10.0,27.0,10.0,17.0
2017-03-08 20:00:00,18.0,8.0,26.0,8.0,18.0
2017-03-08 21:00:00,13.0,3.0,16.0,3.0,13.0
2017-03-08 22:00:00,10.0,3.0,13.0,3.0,10.0
2017-03-08 23:00:00,6.0,1.0,7.0,1.0,6.0
2017-03-09 00:00:00,4.0,1.0,5.0,1.0,4.0
2017-03-09 01:00:00,0.0,1.0,1.0,1.0,0.0
2017-03-09 02:00:00,0.0,1.0,1.0,1.0,0.0
2017-03-09 03:00:00,0.0,0.0,0.0,0.0,0.0
2017-03-09 04:00:00,0.0,1.0,1.0,1.0,0.0
2017-03-09 05:00:00,1.0,2.0,3.0,2.0,1.0
2017-03-09 06:00:00,10.0,23.0,33.0,23.0,10.0
2017-03-09 07:00:00,29.0,82.0,111.0,82.0,29.0
2017-03-09 08:00:00,29.0,123.0,152.0,123.0,29.0
2017-03-09 09:00:00,11.0,32.0,43.0,32.0,11.0
2017-03-09 10:00:00,4.0,19.0,23.0,19.0,4.0
2017-03-09 11:00:00,11.0,21.0,32.0,21.0,11.0
2017-03-09 12:00:00,11.0,6.0,17.0,6.0,11.0
2017-03-09 13:00:00,13.0,7.0,20.0,7.0,13.0
2017-03-09 14:00:00,31.0,19.0,50.0,19.0,31.0
2017-03-09 15:00:00,102.0,27.0,129.0,27.0,102.0
2017-03-09 16:00:00,123.0,31.0,154.0,31.0,123.0
2017-03-09 17:00:00,64.0,14.0,78.0,14.0,64.0
2017-03-09 18:00:00,35.0,17.0,52.0,17.0,35.0
2017-03-09 19:00:00,30.0,17.0,47.0,17.0,30.0
2017-03-09 20:00:00,13.0,16.0,29.0,16.0,13.0
2017-03-09 21:00:00,20.0,6.0,26.0,6.0,20.0
2017-03-09 22:00:00,11.0,1.0,12.0,1.0,11.0
2017-03-09 23:00:00,9.0,2.0,11.0,2.0,9.0
2017-03-10 00:00:00,6.0,5.0,11.0,5.0,6.0
2017-03-10 01:00:00,2.0,0.0,2.0,0.0,2.0
2017-03-10 02:00:00,1.0,0.0,1.0,0.0,1.0
2017-03-10 03:00:00,1.0,1.0,2.0,1.0,1.0
2017-03-10 04:00:00,0.0,1.0,1.0,1.0,0.0
2017-03-10 05:00:00,4.0,3.0,7.0,3.0,4.0
2017-03-10 06:00:00,11.0,17.0,28.0,17.0,11.0
2017-03-10 07:00:00,37.0,84.0,121.0,84.0,37.0
2017-03-10 08:00:00,30.0,134.0,164.0,134.0,30.0
2017-03-10 09:00:00,17.0,42.0,59.0,42.0,17.0
2017-03-10 10:00:00,10.0,19.0,29.0,19.0,10.0
2017-03-10 11:00:00,13.0,17.0,30.0,17.0,13.0
2017-03-10 12:00:00,19.0,14.0,33.0,14.0,19.0
2017-03-10 13:00:00,19.0,13.0,32.0,13.0,19.0
2017-03-10 14:00:00,37.0,21.0,58.0,21.0,37.0
2017-03-10 15:00:00,115.0,32.0,147.0,32.0,115.0
2017-03-10 16:00:00,120.0,30.0,150.0,30.0,120.0
2017-03-10 17:00:00,58.0,17.0,75.0,17.0,58.0
2017-03-10 18:00:00,38.0,13.0,51.0,13.0,38.0
2017-03-10 19:00:00,24.0,4.0,28.0,4.0,24.0
2017-03-10 20:00:00,5.0,6.0,11.0,6.0,5.0
2017-03-10 21:00:00,6.0,6.0,12.0,6.0,6.0
2017-03-10 22:00:00,9.0,2.0,11.0,2.0,9.0
2017-03-10 23:00:00,5.0,1.0,6.0,1.0,5.0
2017-03-11 00:00:00,1.0,3.0,4.0,3.0,1.0
2017-03-11 01:00:00,2.0,1.0,3.0,1.0,2.0
2017-03-11 02:00:00,3.0,0.0,3.0,0.0,3.0
2017-03-11 03:00:00,3.0,0.0,3.0,0.0,3.0
2017-03-11 04:00:00,1.0,0.0,1.0,0.0,1.0
2017-03-11 05:00:00,2.0,2.0,4.0,2.0,2.0
2017-03-11 06:00:00,1.0,1.0,2.0,1.0,1.0
2017-03-11 07:00:00,3.0,0.0,3.0,0.0,3.0
2017-03-11 08:00:00,6.0,5.0,11.0,5.0,6.0
2017-03-11 09:00:00,13.0,13.0,26.0,13.0,13.0
2017-03-11 10:00:00,6.0,14.0,20.0,14.0,6.0
2017-03-11 11:00:00,18.0,20.0,38.0,20.0,18.0
2017-03-11 12:00:00,12.0,24.0,36.0,24.0,12.0
2017-03-11 13:00:00,16.0,11.0,27.0,11.0,16.0
2017-03-11 14:00:00,22.0,8.0,30.0,8.0,22.0
2017-03-11 15:00:00,6.0,11.0,17.0,11.0,6.0
2017-03-11 16:00:00,21.0,5.0,26.0,5.0,21.0
2017-03-11 17:00:00,8.0,7.0,15.0,7.0,8.0
2017-03-11 18:00:00,5.0,4.0,9.0,4.0,5.0
2017-03-11 19:00:00,4.0,6.0,10.0,6.0,4.0
2017-03-11 20:00:00,5.0,3.0,8.0,3.0,5.0
2017-03-11 21:00:00,2.0,4.0,6.0,4.0,2.0
2017-03-11 22:00:00,1.0,1.0,2.0,1.0,1.0
2017-03-11 23:00:00,5.0,1.0,6.0,1.0,5.0
2017-03-12 00:00:00,3.0,0.0,3.0,0.0,3.0
2017-03-12 01:00:00,2.0,0.0,2.0,0.0,2.0
2017-03-12 02:00:00,3.0,0.0,3.0,0.0,3.0
2017-03-12 03:00:00,1.0,0.0,1.0,0.0,1.0
2017-03-12 04:00:00,2.0,0.0,2.0,0.0,2.0
2017-03-12 05:00:00,0.0,1.0,1.0,1.0,0.0
2017-03-12 06:00:00,1.0,0.0,1.0,0.0,1.0
2017-03-12 07:00:00,3.0,3.0,6.0,3.0,3.0
2017-03-12 08:00:00,1.0,1.0,2.0,1.0,1.0
2017-03-12 09:00:00,3.0,2.0,5.0,2.0,3.0
2017-03-12 10:00:00,4.0,2.0,6.0,2.0,4.0
2017-03-12 11:00:00,10.0,8.0,18.0,8.0,10.0
2017-03-12 12:00:00,11.0,7.0,18.0,7.0,11.0
2017-03-12 13:00:00,12.0,12.0,24.0,12.0,12.0
2017-03-12 14:00:00,9.0,14.0,23.0,14.0,9.0
2017-03-12 15:00:00,12.0,13.0,25.0,13.0,12.0
2017-03-12 16:00:00,14.0,10.0,24.0,10.0,14.0
2017-03-12 17:00:00,6.0,8.0,14.0,8.0,6.0
2017-03-12 18:00:00,15.0,6.0,21.0,6.0,15.0
2017-03-12 19:00:00,20.0,10.0,30.0,10.0,20.0
2017-03-12 20:00:00,12.0,5.0,17.0,5.0,12.0
2017-03-12 21:00:00,4.0,1.0,5.0,1.0,4.0
2017-03-12 22:00:00,4.0,3.0,7.0,3.0,4.0
2017-03-12 23:00:00,2.0,0.0,2.0,0.0,2.0
2017-03-13 00:00:00,1.0,0.0,1.0,0.0,1.0
2017-03-13 01:00:00,0.0,0.0,0.0,0.0,0.0
2017-03-13 02:00:00,1.0,1.0,2.0,1.0,1.0
2017-03-13 03:00:00,0.0,0.0,0.0,0.0,0.0
2017-03-13 04:00:00,1.0,2.0,3.0,2.0,1.0
2017-03-13 05:00:00,1.0,6.0,7.0,6.0,1.0
2017-03-13 06:00:00,8.0,22.0,30.0,22.0,8.0
2017-03-13 07:00:00,27.0,102.0,129.0,102.0,27.0
2017-03-13 08:00:00,30.0,145.0,175.0,145.0,30.0
2017-03-13 09:00:00,10.0,54.0,64.0,54.0,10.0
2017-03-13 10:00:00,3.0,26.0,29.0,26.0,3.0
2017-03-13 11:00:00,8.0,19.0,27.0,19.0,8.0
2017-03-13 12:00:00,6.0,9.0,15.0,9.0,6.0
2017-03-13 13:00:00,12.0,5.0,17.0,5.0,12.0
2017-03-13 14:00:00,21.0,9.0,30.0,9.0,21.0
2017-03-13 15:00:00,132.0,23.0,155.0,23.0,132.0
2017-03-13 16:00:00,169.0,33.0,202.0,33.0,169.0
2017-03-13 17:00:00,86.0,20.0,106.0,20.0,86.0
2017-03-13 18:00:00,36.0,18.0,54.0,18.0,36.0
2017-03-13 19:00:00,31.0,10.0,41.0,10.0,31.0
2017-03-13 20:00:00,21.0,8.0,29.0,8.0,21.0
2017-03-13 21:00:00,19.0,7.0,26.0,7.0,19.0
2017-03-13 22:00:00,8.0,4.0,12.0,4.0,8.0
2017-03-13 23:00:00,3.0,3.0,6.0,3.0,3.0
2017-03-14 00:00:00,1.0,0.0,1.0,0.0,1.0
2017-03-14 01:00:00,0.0,1.0,1.0,1.0,0.0
2017-03-14 02:00:00,1.0,0.0,1.0,0.0,1.0
2017-03-14 03:00:00,0.0,0.0,0.0,0.0,0.0
2017-03-14 04:00:00,0.0,2.0,2.0,2.0,0.0
2017-03-14 05:00:00,1.0,7.0,8.0,7.0,1.0
2017-03-14 06:00:00,6.0,25.0,31.0,25.0,6.0
2017-03-14 07:00:00,27.0,108.0,135.0,108.0,27.0
2017-03-14 08:00:00,38.0,138.0,176.0,138.0,38.0
2017-03-14 09:00:00,10.0,46.0,56.0,46.0,10.0
2017-03-14 10:00:00,7.0,24.0,31.0,24.0,7.0
2017-03-14 11:00:00,7.0,14.0,21.0,14.0,7.0
2017-03-14 12:00:00,10.0,13.0,23.0,13.0,10.0
2017-03-14 13:00:00,23.0,11.0,34.0,11.0,23.0
2017-03-14 14:00:00,33.0,16.0,49.0,16.0,33.0
2017-03-14 15:00:00,114.0,27.0,141.0,27.0,114.0
2017-03-14 16:00:00,139.0,32.0,171.0,32.0,139.0
2017-03-14 17:00:00,70.0,19.0,89.0,19.0,70.0
2017-03-14 18:00:00,42.0,22.0,64.0,22.0,42.0
2017-03-14 19:00:00,29.0,13.0,42.0,13.0,29.0
2017-03-14 20:00:00,23.0,4.0,27.0,4.0,23.0
2017-03-14 21:00:00,14.0,4.0,18.0,4.0,14.0
2017-03-14 22:00:00,7.0,6.0,13.0,6.0,7.0
2017-03-14 23:00:00,7.0,1.0,8.0,1.0,7.0
2017-03-15 00:00:00,0.0,0.0,0.0,0.0,0.0
2017-03-15 01:00:00,1.0,0.0,1.0,0.0,1.0
2017-03-15 02:00:00,0.0,0.0,0.0,0.0,0.0
2017-03-15 03:00:00,2.0,0.0,2.0,0.0,2.0
2017-03-15 04:00:00,0.0,2.0,2.0,2.0,0.0
2017-03-15 05:00:00,3.0,4.0,7.0,4.0,3.0
2017-03-15 06:00:00,7.0,19.0,26.0,19.0,7.0
2017-03-15 07:00:00,35.0,111.0,146.0,111.0,35.0
2017-03-15 08:00:00,35.0,153.0,188.0,153.0,35.0
2017-03-15 09:00:00,9.0,36.0,45.0,36.0,9.0
2017-03-15 10:00:00,7.0,24.0,31.0,24.0,7.0
2017-03-15 11:00:00,11.0,19.0,30.0,19.0,11.0
2017-03-15 12:00:00,15.0,17.0,32.0,17.0,15.0
2017-03-15 13:00:00,23.0,7.0,30.0,7.0,23.0
2017-03-15 14:00:00,33.0,9.0,42.0,9.0,33.0
2017-03-15 15:00:00,113.0,30.0,143.0,30.0,113.0
2017-03-15 16:00:00,141.0,25.0,166.0,25.0,141.0
2017-03-15 17:00:00,73.0,21.0,94.0,21.0,73.0
2017-03-15 18:00:00,45.0,15.0,60.0,15.0,45.0
2017-03-15 19:00:00,20.0,12.0,32.0,12.0,20.0
2017-03-15 20:00:00,21.0,8.0,29.0,8.0,21.0
2017-03-15 21:00:00,14.0,8.0,22.0,8.0,14.0
2017-03-15 22:00:00,11.0,3.0,14.0,3.0,11.0
2017-03-15 23:00:00,7.0,2.0,9.0,2.0,7.0
2017-03-16 00:00:00,4.0,0.0,4.0,0.0,4.0
2017-03-16 01:00:00,0.0,0.0,0.0,0.0,0.0
2017-03-16 02:00:00,0.0,0.0,0.0,0.0,0.0
2017-03-16 03:00:00,1.0,0.0,1.0,0.0,1.0
2017-03-16 04:00:00,1.0,0.0,1.0,0.0,1.0
2017-03-16 05:00:00,3.0,3.0,6.0,3.0,3.0
2017-03-16 06:00:00,8.0,22.0,30.0,22.0,8.0
2017-03-16 07:00:00,29.0,107.0,136.0,107.0,29.0
2017-03-16 08:00:00,29.0,171.0,200.0,171.0,29.0
2017-03-16 09:00:00,16.0,44.0,60.0,44.0,16.0
2017-03-16 10:00:00,11.0,21.0,32.0,21.0,11.0
2017-03-16 11:00:00,9.0,17.0,26.0,17.0,9.0
2017-03-16 12:00:00,12.0,14.0,26.0,14.0,12.0
2017-03-16 13:00:00,24.0,12.0,36.0,12.0,24.0
2017-03-16 14:00:00,37.0,16.0,53.0,16.0,37.0
2017-03-16 15:00:00,114.0,28.0,142.0,28.0,114.0
2017-03-16 16:00:00,153.0,26.0,179.0,26.0,153.0
2017-03-16 17:00:00,69.0,18.0,87.0,18.0,69.0
2017-03-16 18:00:00,41.0,14.0,55.0,14.0,41.0
2017-03-16 19:00:00,27.0,5.0,32.0,5.0,27.0
2017-03-16 20:00:00,22.0,17.0,39.0,17.0,22.0
2017-03-16 21:00:00,15.0,5.0,20.0,5.0,15.0
2017-03-16 22:00:00,6.0,4.0,10.0,4.0,6.0
2017-03-16 23:00:00,10.0,1.0,11.0,1.0,10.0
2017-03-17 00:00:00,4.0,1.0,5.0,1.0,4.0
2017-03-17 01:00:00,1.0,0.0,1.0,0.0,1.0
2017-03-17 02:00:00,0.0,0.0,0.0,0.0,0.0
2017-03-17 03:00:00,1.0,1.0,2.0,1.0,1.0
2017-03-17 04:00:00,0.0,0.0,0.0,0.0,0.0
2017-03-17 05:00:00,2.0,2.0,4.0,2.0,2.0
2017-03-17 06:00:00,9.0,20.0,29.0,20.0,9.0
2017-03-17 07:00:00,30.0,73.0,103.0,73.0,30.0
2017-03-17 08:00:00,40.0,133.0,173.0,133.0,40.0
2017-03-17 09:00:00,11.0,30.0,41.0,30.0,11.0
2017-03-17 10:00:00,11.0,28.0,39.0,28.0,11.0
2017-03-17 11:00:00,13.0,9.0,22.0,9.0,13.0
2017-03-17 12:00:00,7.0,10.0,17.0,10.0,7.0
2017-03-17 13:00:00,23.0,7.0,30.0,7.0,23.0
2017-03-17 14:00:00,34.0,14.0,48.0,14.0,34.0
2017-03-17 15:00:00,102.0,30.0,132.0,30.0,102.0
2017-03-17 16:00:00,115.0,24.0,139.0,24.0,115.0
2017-03-17 17:00:00,52.0,11.0,63.0,11.0,52.0
2017-03-17 18:00:00,39.0,6.0,45.0,6.0,39.0
2017-03-17 19:00:00,11.0,8.0,19.0,8.0,11.0
2017-03-17 20:00:00,13.0,5.0,18.0,5.0,13.0
2017-03-17 21:00:00,13.0,9.0,22.0,9.0,13.0
2017-03-17 22:00:00,6.0,2.0,8.0,2.0,6.0
2017-03-17 23:00:00,6.0,3.0,9.0,3.0,6.0
2017-03-18 00:00:00,6.0,1.0,7.0,1.0,6.0
2017-03-18 01:00:00,2.0,1.0,3.0,1.0,2.0
2017-03-18 02:00:00,2.0,0.0,2.0,0.0,2.0
2017-03-18 03:00:00,0.0,1.0,1.0,1.0,0.0
2017-03-18 04:00:00,0.0,0.0,0.0,0.0,0.0
2017-03-18 05:00:00,2.0,0.0,2.0,0.0,2.0
2017-03-18 06:00:00,2.0,2.0,4.0,2.0,2.0
2017-03-18 07:00:00,2.0,4.0,6.0,4.0,2.0
2017-03-18 08:00:00,1.0,2.0,3.0,2.0,1.0
2017-03-18 09:00:00,1.0,7.0,8.0,7.0,1.0
